premise,hypothesis,label
"On a sunny day, in a lush, green field, one small girl inspects a rock while her friend goes off in another direction.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"On a sunny day, in a lush, green field, one small girl inspects a rock while her friend goes off in another direction.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"On a sunny day, in a lush, green field, one small girl inspects a rock while her friend goes off in another direction.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"People in a warehouse, with one man kicking a bag.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"People in a warehouse, with one man kicking a bag.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"People in a warehouse, with one man kicking a bag.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A dog begins to climb a brick staircase near plants.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A dog begins to climb a brick staircase near plants.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A dog begins to climb a brick staircase near plants.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A determined crosscountry runner.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A determined crosscountry runner.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A determined crosscountry runner.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
a bride and a groom at their wedding kissing,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
a bride and a groom at their wedding kissing,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two workers wearing orange vests are working on treads.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two workers wearing orange vests are working on treads.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two workers wearing orange vests are working on treads.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A brown dog in running on grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A brown dog in running on grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A brown dog in running on grass.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three dogs drinking water at a public spigot.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three dogs drinking water at a public spigot.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Three dogs drinking water at a public spigot.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man kneeling and a woman standing next to him.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man kneeling and a woman standing next to him.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man kneeling and a woman standing next to him.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A local policeman standing in front of the counter with complete equipments belted to his waist.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A local policeman standing in front of the counter with complete equipments belted to his waist.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A local policeman standing in front of the counter with complete equipments belted to his waist.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Woman is playing with a young girl, by holding her upside down.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Woman is playing with a young girl, by holding her upside down.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"Woman is playing with a young girl, by holding her upside down.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little girl with blond pigtails is being held upside down by a blond woman with a ponytail.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little girl with blond pigtails is being held upside down by a blond woman with a ponytail.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little girl with blond pigtails is being held upside down by a blond woman with a ponytail.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A boy plays in the surf.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A boy plays in the surf.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A boy plays in the surf.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Five people are in a swimming pool 3 ft. deep while there is a child on the side with blue shorts on and read floaties getting ready to jump in.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Five people are in a swimming pool 3 ft. deep while there is a child on the side with blue shorts on and read floaties getting ready to jump in.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Five people are in a swimming pool 3 ft. deep while there is a child on the side with blue shorts on and read floaties getting ready to jump in.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little boy learning to swim in a pool with his arm floaties.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little boy learning to swim in a pool with his arm floaties.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A little boy learning to swim in a pool with his arm floaties.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A busy street scene on a rainy day full of umbrella toting walkers.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A busy street scene on a rainy day full of umbrella toting walkers.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A busy street scene on a rainy day full of umbrella toting walkers.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
a woman walks with her big purse.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
a woman walks with her big purse.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
a woman walks with her big purse.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"a crowd gather together, all looking in the same direction.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"a crowd gather together, all looking in the same direction.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"a crowd gather together, all looking in the same direction.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A chef speaks into a microphone about a mixed salad contained in a bowl with a decorative lid.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A chef speaks into a microphone about a mixed salad contained in a bowl with a decorative lid.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A chef speaks into a microphone about a mixed salad contained in a bowl with a decorative lid.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two dogs run together across a grassy lawn.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two dogs run together across a grassy lawn.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Two dogs run together across a grassy lawn.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Children standing and climbing near a fountain.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Children standing and climbing near a fountain.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Children standing and climbing near a fountain.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man in a white lab coat is looking through a microscope.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man in a white lab coat is looking through a microscope.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man in a white lab coat is looking through a microscope.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man in a lab coat looking into a microscope with containers in the background.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man in a lab coat looking into a microscope with containers in the background.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man in a lab coat looking into a microscope with containers in the background.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man who has a gray beard and gray hair laughs while wearing a purple shirt.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man who has a gray beard and gray hair laughs while wearing a purple shirt.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man who has a gray beard and gray hair laughs while wearing a purple shirt.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in a pink sundress rides a bike next to a white picket fence.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in a pink sundress rides a bike next to a white picket fence.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A girl in a pink sundress rides a bike next to a white picket fence.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Man sitting down in a asian custom and styled room.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Man sitting down in a asian custom and styled room.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
